,Date,Time,Stadium,City,Match Details,Team Playing,Total Runs,Total Wickets,Batsman Names,Out/Not Out,Balls Played,Runs Scored,Fours,Sixes,Strike Rate
834,"May 10, ",07:30 PM,"MA Chidambaram Stadium, ",Chennai,"Chennai Super Kings vs Delhi Capitals, 55th Match - Live Cricket Score, Commentary",Chennai Super Kings Innings,167,8,Shivam Dube,c Warner b Mitchell Marsh,12,25,0,3,208.33
835,"May 10, ",07:30 PM,"MA Chidambaram Stadium, ",Chennai,"Chennai Super Kings vs Delhi Capitals, 55th Match - Live Cricket Score, Commentary",Chennai Super Kings Innings,167,8,Rayudu,c Ripal Patel b Khaleel Ahmed,17,23,1,1,135.29
836,"May 10, ",07:30 PM,"MA Chidambaram Stadium, ",Chennai,"Chennai Super Kings vs Delhi Capitals, 55th Match - Live Cricket Score, Commentary",Chennai Super Kings Innings,167,8,Ravindra Jadeja,c Axar b Mitchell Marsh,16,21,1,1,131.25
837,"May 10, ",07:30 PM,"MA Chidambaram Stadium, ",Chennai,"Chennai Super Kings vs Delhi Capitals, 55th Match - Live Cricket Score, Commentary",Chennai Super Kings Innings,167,8,Dhoni (c & wk),c Warner b Mitchell Marsh,9,20,1,2,222.22
838,"May 10, ",07:30 PM,"MA Chidambaram Stadium, ",Chennai,"Chennai Super Kings vs Delhi Capitals, 55th Match - Live Cricket Score, Commentary",Chennai Super Kings Innings,167,8,D Chahar,not out,2,1,0,0,50.00
839,"May 10, ",07:30 PM,"MA Chidambaram Stadium, ",Chennai,"Chennai Super Kings vs Delhi Capitals, 55th Match - Live Cricket Score, Commentary",Chennai Super Kings Innings,167,8,Tushar Deshpande,not out,1,0,0,0,0.00
840,"May 10, ",07:30 PM,"MA Chidambaram Stadium, ",Chennai,"Chennai Super Kings vs Delhi Capitals, 55th Match - Live Cricket Score, Commentary",Delhi Capitals Innings,140,8,David Warner (c),c Ajinkya Rahane b D Chahar,2,0,0,0,0.00
841,"May 10, ",07:30 PM,"MA Chidambaram Stadium, ",Chennai,"Chennai Super Kings vs Delhi Capitals, 55th Match - Live Cricket Score, Commentary",Delhi Capitals Innings,140,8,Philip Salt (wk),c Rayudu b D Chahar,11,17,1,2,154.55
842,"May 10, ",07:30 PM,"MA Chidambaram Stadium, ",Chennai,"Chennai Super Kings vs Delhi Capitals, 55th Match - Live Cricket Score, Commentary",Delhi Capitals Innings,140,8,Mitchell Marsh,run out (Ajinkya Rahane),4,5,1,0,125.00
843,"May 10, ",07:30 PM,"MA Chidambaram Stadium, ",Chennai,"Chennai Super Kings vs Delhi Capitals, 55th Match - Live Cricket Score, Commentary",Delhi Capitals Innings,140,8,Manish Pandey,lbw b Matheesha Pathirana,29,27,1,2,93.10
844,"May 10, ",07:30 PM,"MA Chidambaram Stadium, ",Chennai,"Chennai Super Kings vs Delhi Capitals, 55th Match - Live Cricket Score, Commentary",Delhi Capitals Innings,140,8,Rilee Rossouw,c Matheesha Pathirana b Ravindra Jadeja,37,35,2,1,94.59
845,"May 10, ",07:30 PM,"MA Chidambaram Stadium, ",Chennai,"Chennai Super Kings vs Delhi Capitals, 55th Match - Live Cricket Score, Commentary",Delhi Capitals Innings,140,8,Ripal Patel,run out (Moeen),16,10,0,0,62.50
846,"May 10, ",07:30 PM,"MA Chidambaram Stadium, ",Chennai,"Chennai Super Kings vs Delhi Capitals, 55th Match - Live Cricket Score, Commentary",Delhi Capitals Innings,140,8,Axar Patel,c Ajinkya Rahane b Matheesha Pathirana,12,21,2,1,175.00
847,"May 10, ",07:30 PM,"MA Chidambaram Stadium, ",Chennai,"Chennai Super Kings vs Delhi Capitals, 55th Match - Live Cricket Score, Commentary",Delhi Capitals Innings,140,8,Aman Hakim Khan,not out,3,2,0,0,66.67
848,"May 10, ",07:30 PM,"MA Chidambaram Stadium, ",Chennai,"Chennai Super Kings vs Delhi Capitals, 55th Match - Live Cricket Score, Commentary",Delhi Capitals Innings,140,8,Lalit Yadav,b Matheesha Pathirana,5,12,3,0,240.00
849,"May 10, ",07:30 PM,"MA Chidambaram Stadium, ",Chennai,"Chennai Super Kings vs Delhi Capitals, 55th Match - Live Cricket Score, Commentary",Delhi Capitals Innings,140,8,Kuldeep Yadav,not out,1,0,0,0,0.00
850,"May 11, ",07:30 PM,"Eden Gardens, ",Kolkata,"Kolkata Knight Riders vs Rajasthan Royals, 56th Match - Live Cricket Score, Commentary",Kolkata Knight Riders Innings,149,8,Jason Roy,c Hetmyer b Boult,8,10,2,0,125.00
851,"May 11, ",07:30 PM,"Eden Gardens, ",Kolkata,"Kolkata Knight Riders vs Rajasthan Royals, 56th Match - Live Cricket Score, Commentary",Kolkata Knight Riders Innings,149,8,Gurbaz (wk),c Sandeep Sharma b Boult,12,18,1,2,150.00
852,"May 11, ",07:30 PM,"Eden Gardens, ",Kolkata,"Kolkata Knight Riders vs Rajasthan Royals, 56th Match - Live Cricket Score, Commentary",Kolkata Knight Riders Innings,149,8,Venkatesh Iyer,c Boult b Chahal,42,57,2,4,135.71
853,"May 11, ",07:30 PM,"Eden Gardens, ",Kolkata,"Kolkata Knight Riders vs Rajasthan Royals, 56th Match - Live Cricket Score, Commentary",Kolkata Knight Riders Innings,149,8,Nitish Rana (c),c Hetmyer b Chahal,17,22,2,0,129.41
854,"May 11, ",07:30 PM,"Eden Gardens, ",Kolkata,"Kolkata Knight Riders vs Rajasthan Royals, 56th Match - Live Cricket Score, Commentary",Kolkata Knight Riders Innings,149,8,Russell,c Ashwin b KM Asif,10,10,0,1,100.00
855,"May 11, ",07:30 PM,"Eden Gardens, ",Kolkata,"Kolkata Knight Riders vs Rajasthan Royals, 56th Match - Live Cricket Score, Commentary",Kolkata Knight Riders Innings,149,8,Rinku Singh,c Root b Chahal,18,16,0,1,88.89
856,"May 11, ",07:30 PM,"Eden Gardens, ",Kolkata,"Kolkata Knight Riders vs Rajasthan Royals, 56th Match - Live Cricket Score, Commentary",Kolkata Knight Riders Innings,149,8,Thakur,lbw b Chahal,2,1,0,0,50.00
857,"May 11, ",07:30 PM,"Eden Gardens, ",Kolkata,"Kolkata Knight Riders vs Rajasthan Royals, 56th Match - Live Cricket Score, Commentary",Kolkata Knight Riders Innings,149,8,Anukul Roy,not out,6,6,0,0,100.00
858,"May 11, ",07:30 PM,"Eden Gardens, ",Kolkata,"Kolkata Knight Riders vs Rajasthan Royals, 56th Match - Live Cricket Score, Commentary",Kolkata Knight Riders Innings,149,8,Narine,c Root b Sandeep Sharma,5,6,1,0,120.00
859,"May 11, ",07:30 PM,"Eden Gardens, ",Kolkata,"Kolkata Knight Riders vs Rajasthan Royals, 56th Match - Live Cricket Score, Commentary",Kolkata Knight Riders Innings,149,8,,,," (b 0, lb 2, w 1, nb 0, p 0)",,,
860,"May 11, ",07:30 PM,"Eden Gardens, ",Kolkata,"Kolkata Knight Riders vs Rajasthan Royals, 56th Match - Live Cricket Score, Commentary",Rajasthan Royals Innings,151,1,Yashasvi Jaiswal,not out,47,98,13,5,208.51
861,"May 11, ",07:30 PM,"Eden Gardens, ",Kolkata,"Kolkata Knight Riders vs Rajasthan Royals, 56th Match - Live Cricket Score, Commentary",Rajasthan Royals Innings,151,1,Jos Buttler,run out (Russell),3,0,0,0,0.00
862,"May 11, ",07:30 PM,"Eden Gardens, ",Kolkata,"Kolkata Knight Riders vs Rajasthan Royals, 56th Match - Live Cricket Score, Commentary",Rajasthan Royals Innings,151,1,Sanju Samson (c & wk),not out,29,48,2,5,165.52
863,"May 12, ",07:30 PM,"Wankhede Stadium, ",Mumbai,"Mumbai Indians vs Gujarat Titans, 57th Match - Live Cricket Score, Commentary",Mumbai Indians Innings,218,5,Ishan Kishan (wk),lbw b Rashid Khan,20,31,4,,155.00
864,"May 12, ",07:30 PM,"Wankhede Stadium, ",Mumbai,"Mumbai Indians vs Gujarat Titans, 57th Match - Live Cricket Score, Commentary",Mumbai Indians Innings,218,5,Rohit (c),c Rahul Tewatia b Rashid Khan,18,29,3,2,161.11
865,"May 12, ",07:30 PM,"Wankhede Stadium, ",Mumbai,"Mumbai Indians vs Gujarat Titans, 57th Match - Live Cricket Score, Commentary",Mumbai Indians Innings,218,5,Suryakumar Yadav,not out,49,103,11,6,210.20
866,"May 12, ",07:30 PM,"Wankhede Stadium, ",Mumbai,"Mumbai Indians vs Gujarat Titans, 57th Match - Live Cricket Score, Commentary",Mumbai Indians Innings,218,5,Nehal Wadhera,b Rashid Khan,7,15,1,1,214.29
867,"May 12, ",07:30 PM,"Wankhede Stadium, ",Mumbai,"Mumbai Indians vs Gujarat Titans, 57th Match - Live Cricket Score, Commentary",Mumbai Indians Innings,218,5,Vishnu Vinod,c Abhinav Manohar b Mohit Sharma,20,30,2,2,150.00
868,"May 12, ",07:30 PM,"Wankhede Stadium, ",Mumbai,"Mumbai Indians vs Gujarat Titans, 57th Match - Live Cricket Score, Commentary",Mumbai Indians Innings,218,5,Tim David,c and b Rashid Khan,3,5,1,0,166.67
869,"May 12, ",07:30 PM,"Wankhede Stadium, ",Mumbai,"Mumbai Indians vs Gujarat Titans, 57th Match - Live Cricket Score, Commentary",Mumbai Indians Innings,218,5,Green,not out,3,3,0,0,100.00
870,"May 12, ",07:30 PM,"Wankhede Stadium, ",Mumbai,"Mumbai Indians vs Gujarat Titans, 57th Match - Live Cricket Score, Commentary",Gujarat Titans Innings,191,8,Wriddhiman Saha (wk),lbw b Akash Madhwal,5,2,0,0,40.00
871,"May 12, ",07:30 PM,"Wankhede Stadium, ",Mumbai,"Mumbai Indians vs Gujarat Titans, 57th Match - Live Cricket Score, Commentary",Gujarat Titans Innings,191,8,Shubman Gill,b Akash Madhwal,9,6,0,0,66.67
872,"May 12, ",07:30 PM,"Wankhede Stadium, ",Mumbai,"Mumbai Indians vs Gujarat Titans, 57th Match - Live Cricket Score, Commentary",Gujarat Titans Innings,191,8,Hardik Pandya (c),c Ishan Kishan b Behrendorff,3,4,1,0,133.33
873,"May 12, ",07:30 PM,"Wankhede Stadium, ",Mumbai,"Mumbai Indians vs Gujarat Titans, 57th Match - Live Cricket Score, Commentary",Gujarat Titans Innings,191,8,Vijay Shankar,b Chawla,14,29,6,0,207.14
874,"May 12, ",07:30 PM,"Wankhede Stadium, ",Mumbai,"Mumbai Indians vs Gujarat Titans, 57th Match - Live Cricket Score, Commentary",Gujarat Titans Innings,191,8,David Miller,lbw b Akash Madhwal,26,41,4,2,157.69
875,"May 12, ",07:30 PM,"Wankhede Stadium, ",Mumbai,"Mumbai Indians vs Gujarat Titans, 57th Match - Live Cricket Score, Commentary",Gujarat Titans Innings,191,8,Abhinav Manohar,b Kumar Kartikeya,3,2,0,0,66.67
876,"May 12, ",07:30 PM,"Wankhede Stadium, ",Mumbai,"Mumbai Indians vs Gujarat Titans, 57th Match - Live Cricket Score, Commentary",Gujarat Titans Innings,191,8,Rahul Tewatia,c Green b Chawla,13,14,1,0,107.69
877,"May 12, ",07:30 PM,"Wankhede Stadium, ",Mumbai,"Mumbai Indians vs Gujarat Titans, 57th Match - Live Cricket Score, Commentary",Gujarat Titans Innings,191,8,Rashid Khan,not out,32,79,3,10,246.88
878,"May 12, ",07:30 PM,"Wankhede Stadium, ",Mumbai,"Mumbai Indians vs Gujarat Titans, 57th Match - Live Cricket Score, Commentary",Gujarat Titans Innings,191,8,Noor Ahmad,b Kumar Kartikeya,3,1,0,0,33.33
879,"May 12, ",07:30 PM,"Wankhede Stadium, ",Mumbai,"Mumbai Indians vs Gujarat Titans, 57th Match - Live Cricket Score, Commentary",Gujarat Titans Innings,191,8,Alzarri Joseph,not out,12,7,1,0,58.33
880,"May 13, ",03:30 PM,"Rajiv Gandhi International Stadium, ",Hyderabad,"Sunrisers Hyderabad vs Lucknow Super Giants, 58th Match - Live Cricket Score, Commentary",Sunrisers Hyderabad Innings,182,6,Anmolpreet Singh,c and b Amit Mishra,27,36,7,0,133.33
881,"May 13, ",03:30 PM,"Rajiv Gandhi International Stadium, ",Hyderabad,"Sunrisers Hyderabad vs Lucknow Super Giants, 58th Match - Live Cricket Score, Commentary",Sunrisers Hyderabad Innings,182,6,Abhishek Sharma,c de Kock b Yudhvir Singh,5,7,1,0,140.00
882,"May 13, ",03:30 PM,"Rajiv Gandhi International Stadium, ",Hyderabad,"Sunrisers Hyderabad vs Lucknow Super Giants, 58th Match - Live Cricket Score, Commentary",Sunrisers Hyderabad Innings,182,6,Tripathi,c de Kock b Yash Thakur,13,20,4,0,153.85
883,"May 13, ",03:30 PM,"Rajiv Gandhi International Stadium, ",Hyderabad,"Sunrisers Hyderabad vs Lucknow Super Giants, 58th Match - Live Cricket Score, Commentary",Sunrisers Hyderabad Innings,182,6,Markram (c),st de Kock b Krunal Pandya,20,28,2,1,140.00
884,"May 13, ",03:30 PM,"Rajiv Gandhi International Stadium, ",Hyderabad,"Sunrisers Hyderabad vs Lucknow Super Giants, 58th Match - Live Cricket Score, Commentary",Sunrisers Hyderabad Innings,182,6,Klaasen (wk),c Prerak Mankad b Avesh Khan,29,47,3,3,162.07
885,"May 13, ",03:30 PM,"Rajiv Gandhi International Stadium, ",Hyderabad,"Sunrisers Hyderabad vs Lucknow Super Giants, 58th Match - Live Cricket Score, Commentary",Sunrisers Hyderabad Innings,182,6,Glenn Phillips,b Krunal Pandya,1,0,0,0,0.00
886,"May 13, ",03:30 PM,"Rajiv Gandhi International Stadium, ",Hyderabad,"Sunrisers Hyderabad vs Lucknow Super Giants, 58th Match - Live Cricket Score, Commentary",Sunrisers Hyderabad Innings,182,6,Abdul Samad,not out,25,37,1,4,148.00
887,"May 13, ",03:30 PM,"Rajiv Gandhi International Stadium, ",Hyderabad,"Sunrisers Hyderabad vs Lucknow Super Giants, 58th Match - Live Cricket Score, Commentary",Sunrisers Hyderabad Innings,182,6,Bhuvneshwar,not out,1,2,0,0,200.00
888,"May 13, ",03:30 PM,"Rajiv Gandhi International Stadium, ",Hyderabad,"Sunrisers Hyderabad vs Lucknow Super Giants, 58th Match - Live Cricket Score, Commentary",Lucknow Super Giants Innings,185,3,Kyle Mayers,c Markram b Glenn Phillips,14,2,0,0,14.29
889,"May 13, ",03:30 PM,"Rajiv Gandhi International Stadium, ",Hyderabad,"Sunrisers Hyderabad vs Lucknow Super Giants, 58th Match - Live Cricket Score, Commentary",Lucknow Super Giants Innings,185,3,Quinton de Kock (wk),c Abhishek Sharma b Markande,19,29,3,1,152.63
890,"May 13, ",03:30 PM,"Rajiv Gandhi International Stadium, ",Hyderabad,"Sunrisers Hyderabad vs Lucknow Super Giants, 58th Match - Live Cricket Score, Commentary",Lucknow Super Giants Innings,185,3,Prerak Mankad,not out,45,64,7,2,142.22
891,"May 13, ",03:30 PM,"Rajiv Gandhi International Stadium, ",Hyderabad,"Sunrisers Hyderabad vs Lucknow Super Giants, 58th Match - Live Cricket Score, Commentary",Lucknow Super Giants Innings,185,3,Marcus Stoinis,c Abdul Samad b Abhishek Sharma,25,40,2,3,160.00
892,"May 13, ",03:30 PM,"Rajiv Gandhi International Stadium, ",Hyderabad,"Sunrisers Hyderabad vs Lucknow Super Giants, 58th Match - Live Cricket Score, Commentary",Lucknow Super Giants Innings,185,3,Nicholas Pooran,not out,13,44,3,4,338.46
893,"May 13, ",07:30 PM,"Arun Jaitley Stadium, ",Delhi,"Delhi Capitals vs Punjab Kings, 59th Match - Live Cricket Score, Commentary",Punjab Kings Innings,167,7,Prabhsimran,b Mukesh Kumar,65,103,10,6,158.46
894,"May 13, ",07:30 PM,"Arun Jaitley Stadium, ",Delhi,"Delhi Capitals vs Punjab Kings, 59th Match - Live Cricket Score, Commentary",Punjab Kings Innings,167,7,Dhawan (c),c Rossouw b Ishant,5,7,0,1,140.00
895,"May 13, ",07:30 PM,"Arun Jaitley Stadium, ",Delhi,"Delhi Capitals vs Punjab Kings, 59th Match - Live Cricket Score, Commentary",Punjab Kings Innings,167,7,Livingstone,b Ishant,5,4,1,0,80.00
896,"May 13, ",07:30 PM,"Arun Jaitley Stadium, ",Delhi,"Delhi Capitals vs Punjab Kings, 59th Match - Live Cricket Score, Commentary",Punjab Kings Innings,167,7,Jitesh Sharma (wk),b Axar,5,5,1,0,100.00
897,"May 13, ",07:30 PM,"Arun Jaitley Stadium, ",Delhi,"Delhi Capitals vs Punjab Kings, 59th Match - Live Cricket Score, Commentary",Punjab Kings Innings,167,7,Sam Curran,c Aman Hakim Khan b Praveen Dubey,24,20,1,0,83.33
898,"May 13, ",07:30 PM,"Arun Jaitley Stadium, ",Delhi,"Delhi Capitals vs Punjab Kings, 59th Match - Live Cricket Score, Commentary",Punjab Kings Innings,167,7,Harpreet Brar,c Mitchell Marsh b Kuldeep Yadav,5,2,0,0,40.00
899,"May 13, ",07:30 PM,"Arun Jaitley Stadium, ",Delhi,"Delhi Capitals vs Punjab Kings, 59th Match - Live Cricket Score, Commentary",Punjab Kings Innings,167,7,Shahrukh Khan,run out (Salt/Khaleel Ahmed),4,2,0,0,50.00
900,"May 13, ",07:30 PM,"Arun Jaitley Stadium, ",Delhi,"Delhi Capitals vs Punjab Kings, 59th Match - Live Cricket Score, Commentary",Punjab Kings Innings,167,7,Raza,not out,7,11,0,1,157.14
901,"May 13, ",07:30 PM,"Arun Jaitley Stadium, ",Delhi,"Delhi Capitals vs Punjab Kings, 59th Match - Live Cricket Score, Commentary",Punjab Kings Innings,167,7,Rishi Dhawan,not out,0,0,0,0,0.00
902,"May 13, ",07:30 PM,"Arun Jaitley Stadium, ",Delhi,"Delhi Capitals vs Punjab Kings, 59th Match - Live Cricket Score, Commentary",Delhi Capitals Innings,136,8,David Warner (c),lbw b Harpreet Brar,27,54,10,1,200.00
903,"May 13, ",07:30 PM,"Arun Jaitley Stadium, ",Delhi,"Delhi Capitals vs Punjab Kings, 59th Match - Live Cricket Score, Commentary",Delhi Capitals Innings,136,8,Philip Salt (wk),b Harpreet Brar,17,21,3,0,123.53
904,"May 13, ",07:30 PM,"Arun Jaitley Stadium, ",Delhi,"Delhi Capitals vs Punjab Kings, 59th Match - Live Cricket Score, Commentary",Delhi Capitals Innings,136,8,Mitchell Marsh,lbw b Rahul Chahar,4,3,0,0,75.00
905,"May 13, ",07:30 PM,"Arun Jaitley Stadium, ",Delhi,"Delhi Capitals vs Punjab Kings, 59th Match - Live Cricket Score, Commentary",Delhi Capitals Innings,136,8,Rilee Rossouw,c Raza b Harpreet Brar,5,5,1,0,100.00
906,"May 13, ",07:30 PM,"Arun Jaitley Stadium, ",Delhi,"Delhi Capitals vs Punjab Kings, 59th Match - Live Cricket Score, Commentary",Delhi Capitals Innings,136,8,Axar Patel,lbw b Rahul Chahar,2,1,0,0,50.00
907,"May 13, ",07:30 PM,"Arun Jaitley Stadium, ",Delhi,"Delhi Capitals vs Punjab Kings, 59th Match - Live Cricket Score, Commentary",Delhi Capitals Innings,136,8,Manish Pandey,b Harpreet Brar,3,0,0,0,0.00
908,"May 13, ",07:30 PM,"Arun Jaitley Stadium, ",Delhi,"Delhi Capitals vs Punjab Kings, 59th Match - Live Cricket Score, Commentary",Delhi Capitals Innings,136,8,Aman Hakim Khan,c Harpreet Brar b Nathan Ellis,18,16,1,1,88.89
909,"May 13, ",07:30 PM,"Arun Jaitley Stadium, ",Delhi,"Delhi Capitals vs Punjab Kings, 59th Match - Live Cricket Score, Commentary",Delhi Capitals Innings,136,8,Praveen Dubey,b Nathan Ellis,20,16,2,0,80.00
910,"May 13, ",07:30 PM,"Arun Jaitley Stadium, ",Delhi,"Delhi Capitals vs Punjab Kings, 59th Match - Live Cricket Score, Commentary",Delhi Capitals Innings,136,8,Kuldeep Yadav,not out,17,10,0,0,58.82
911,"May 13, ",07:30 PM,"Arun Jaitley Stadium, ",Delhi,"Delhi Capitals vs Punjab Kings, 59th Match - Live Cricket Score, Commentary",Delhi Capitals Innings,136,8,Mukesh Kumar,not out,7,6,0,0,85.71
912,"May 14, ",03:30 PM,"Sawai Mansingh Stadium, ",Jaipur,"Rajasthan Royals vs Royal Challengers Bangalore, 60th Match - Live Cricket Score, Commentary",Royal Challengers Bangalore Innings,171,5,Kohli,c Yashasvi Jaiswal b KM Asif,19,18,1,0,94.74
913,"May 14, ",03:30 PM,"Sawai Mansingh Stadium, ",Jaipur,"Rajasthan Royals vs Royal Challengers Bangalore, 60th Match - Live Cricket Score, Commentary",Royal Challengers Bangalore Innings,171,5,du Plessis (c),c Yashasvi Jaiswal b KM Asif,44,55,3,2,125.00
914,"May 14, ",03:30 PM,"Sawai Mansingh Stadium, ",Jaipur,"Rajasthan Royals vs Royal Challengers Bangalore, 60th Match - Live Cricket Score, Commentary",Royal Challengers Bangalore Innings,171,5,Maxwell,b Sandeep Sharma,33,54,5,3,163.64
915,"May 14, ",03:30 PM,"Sawai Mansingh Stadium, ",Jaipur,"Rajasthan Royals vs Royal Challengers Bangalore, 60th Match - Live Cricket Score, Commentary",Royal Challengers Bangalore Innings,171,5,Lomror,c Dhruv Jurel b Zampa,2,1,0,0,50.00
916,"May 14, ",03:30 PM,"Sawai Mansingh Stadium, ",Jaipur,"Rajasthan Royals vs Royal Challengers Bangalore, 60th Match - Live Cricket Score, Commentary",Royal Challengers Bangalore Innings,171,5,Karthik (wk),lbw b Zampa,2,0,0,0,0.00
917,"May 14, ",03:30 PM,"Sawai Mansingh Stadium, ",Jaipur,"Rajasthan Royals vs Royal Challengers Bangalore, 60th Match - Live Cricket Score, Commentary",Royal Challengers Bangalore Innings,171,5,M Bracewell,not out,9,9,0,0,100.00
918,"May 14, ",03:30 PM,"Sawai Mansingh Stadium, ",Jaipur,"Rajasthan Royals vs Royal Challengers Bangalore, 60th Match - Live Cricket Score, Commentary",Royal Challengers Bangalore Innings,171,5,Anuj Rawat,not out,11,29,3,2,263.64
919,"May 14, ",03:30 PM,"Sawai Mansingh Stadium, ",Jaipur,"Rajasthan Royals vs Royal Challengers Bangalore, 60th Match - Live Cricket Score, Commentary",Rajasthan Royals Innings,59,10,Yashasvi Jaiswal,c Kohli b Siraj,2,0,0,0,0.00
920,"May 14, ",03:30 PM,"Sawai Mansingh Stadium, ",Jaipur,"Rajasthan Royals vs Royal Challengers Bangalore, 60th Match - Live Cricket Score, Commentary",Rajasthan Royals Innings,59,10,Jos Buttler,c Siraj b Parnell,2,0,0,0,0.00
921,"May 14, ",03:30 PM,"Sawai Mansingh Stadium, ",Jaipur,"Rajasthan Royals vs Royal Challengers Bangalore, 60th Match - Live Cricket Score, Commentary",Rajasthan Royals Innings,59,10,Sanju Samson (c & wk),c Anuj Rawat b Parnell,5,4,1,0,80.00
922,"May 14, ",03:30 PM,"Sawai Mansingh Stadium, ",Jaipur,"Rajasthan Royals vs Royal Challengers Bangalore, 60th Match - Live Cricket Score, Commentary",Rajasthan Royals Innings,59,10,Joe Root,lbw b Parnell,15,10,1,0,66.67
923,"May 14, ",03:30 PM,"Sawai Mansingh Stadium, ",Jaipur,"Rajasthan Royals vs Royal Challengers Bangalore, 60th Match - Live Cricket Score, Commentary",Rajasthan Royals Innings,59,10,Devdutt Padikkal,c Siraj b M Bracewell,4,4,1,0,100.00
924,"May 14, ",03:30 PM,"Sawai Mansingh Stadium, ",Jaipur,"Rajasthan Royals vs Royal Challengers Bangalore, 60th Match - Live Cricket Score, Commentary",Rajasthan Royals Innings,59,10,Shimron Hetmyer,c M Bracewell b Maxwell,19,35,1,4,184.21
925,"May 14, ",03:30 PM,"Sawai Mansingh Stadium, ",Jaipur,"Rajasthan Royals vs Royal Challengers Bangalore, 60th Match - Live Cricket Score, Commentary",Rajasthan Royals Innings,59,10,Dhruv Jurel,c Lomror b M Bracewell,7,1,0,0,14.29
926,"May 14, ",03:30 PM,"Sawai Mansingh Stadium, ",Jaipur,"Rajasthan Royals vs Royal Challengers Bangalore, 60th Match - Live Cricket Score, Commentary",Rajasthan Royals Innings,59,10,Ravichandran Ashwin,run out (Siraj/Anuj Rawat),0,0,0,0,0.00
927,"May 14, ",03:30 PM,"Sawai Mansingh Stadium, ",Jaipur,"Rajasthan Royals vs Royal Challengers Bangalore, 60th Match - Live Cricket Score, Commentary",Rajasthan Royals Innings,59,10,Adam Zampa,b Karn Sharma,6,2,0,0,33.33
928,"May 14, ",03:30 PM,"Sawai Mansingh Stadium, ",Jaipur,"Rajasthan Royals vs Royal Challengers Bangalore, 60th Match - Live Cricket Score, Commentary",Rajasthan Royals Innings,59,10,Sandeep Sharma,not out,1,0,0,0,0.00
929,"May 14, ",03:30 PM,"Sawai Mansingh Stadium, ",Jaipur,"Rajasthan Royals vs Royal Challengers Bangalore, 60th Match - Live Cricket Score, Commentary",Rajasthan Royals Innings,59,10,KM Asif,c Kohli b Karn Sharma,2,0,0,0,0.00
930,"May 14, ",07:30 PM,"MA Chidambaram Stadium, ",Chennai,"Chennai Super Kings vs Kolkata Knight Riders, 61st Match - Live Cricket Score, Commentary",Chennai Super Kings Innings,144,6,Ruturaj Gaikwad,c Vaibhav Arora b Chakaravarthy,13,17,2,0,130.77
931,"May 14, ",07:30 PM,"MA Chidambaram Stadium, ",Chennai,"Chennai Super Kings vs Kolkata Knight Riders, 61st Match - Live Cricket Score, Commentary",Chennai Super Kings Innings,144,6,Conway,c Rinku Singh b Thakur,28,30,3,0,107.14
932,"May 14, ",07:30 PM,"MA Chidambaram Stadium, ",Chennai,"Chennai Super Kings vs Kolkata Knight Riders, 61st Match - Live Cricket Score, Commentary",Chennai Super Kings Innings,144,6,Ajinkya Rahane,c Jason Roy b Chakaravarthy,11,16,1,1,145.45
933,"May 14, ",07:30 PM,"MA Chidambaram Stadium, ",Chennai,"Chennai Super Kings vs Kolkata Knight Riders, 61st Match - Live Cricket Score, Commentary",Chennai Super Kings Innings,144,6,Rayudu,b Narine,7,4,0,0,57.14
934,"May 14, ",07:30 PM,"MA Chidambaram Stadium, ",Chennai,"Chennai Super Kings vs Kolkata Knight Riders, 61st Match - Live Cricket Score, Commentary",Chennai Super Kings Innings,144,6,Shivam Dube,not out,34,48,1,3,141.18
935,"May 14, ",07:30 PM,"MA Chidambaram Stadium, ",Chennai,"Chennai Super Kings vs Kolkata Knight Riders, 61st Match - Live Cricket Score, Commentary",Chennai Super Kings Innings,144,6,Moeen,b Narine,2,1,0,0,50.00
936,"May 14, ",07:30 PM,"MA Chidambaram Stadium, ",Chennai,"Chennai Super Kings vs Kolkata Knight Riders, 61st Match - Live Cricket Score, Commentary",Chennai Super Kings Innings,144,6,Ravindra Jadeja,c Chakaravarthy b Vaibhav Arora,24,20,0,1,83.33
937,"May 14, ",07:30 PM,"MA Chidambaram Stadium, ",Chennai,"Chennai Super Kings vs Kolkata Knight Riders, 61st Match - Live Cricket Score, Commentary",Chennai Super Kings Innings,144,6,Dhoni (c & wk),not out,3,2,0,0,66.67
938,"May 14, ",07:30 PM,"MA Chidambaram Stadium, ",Chennai,"Chennai Super Kings vs Kolkata Knight Riders, 61st Match - Live Cricket Score, Commentary",Kolkata Knight Riders Innings,147,4,Jason Roy,c Matheesha Pathirana b D Chahar,15,12,1,0,80.00
939,"May 14, ",07:30 PM,"MA Chidambaram Stadium, ",Chennai,"Chennai Super Kings vs Kolkata Knight Riders, 61st Match - Live Cricket Score, Commentary",Kolkata Knight Riders Innings,147,4,Rahmanullah Gurbaz (wk),c Tushar Deshpande b D Chahar,4,1,0,0,25.00
940,"May 14, ",07:30 PM,"MA Chidambaram Stadium, ",Chennai,"Chennai Super Kings vs Kolkata Knight Riders, 61st Match - Live Cricket Score, Commentary",Kolkata Knight Riders Innings,147,4,Venkatesh Iyer,c Ravindra Jadeja b D Chahar,4,9,2,0,225.00
941,"May 14, ",07:30 PM,"MA Chidambaram Stadium, ",Chennai,"Chennai Super Kings vs Kolkata Knight Riders, 61st Match - Live Cricket Score, Commentary",Kolkata Knight Riders Innings,147,4,Nitish Rana (c),not out,44,57,6,1,129.55
