,Date,Time,Stadium,City,Match Details,Team Bowling,Total Runs Conceeded,Total Wickets Taken,Bowler Name,Overs,Maidens,Runs,Wickets,No Balls,Wides,Economies
700,"May 20, ",07:30 PM,"Eden Gardens, ",Kolkata,"Kolkata Knight Riders vs Lucknow Super Giants, 68th Match - Live Cricket Score, Commentary",Lucknow Super Giants Innings,175,7,Krishnappa Gowtham,4,0,26,1,0,2,6.50
701,"May 20, ",07:30 PM,"Eden Gardens, ",Kolkata,"Kolkata Knight Riders vs Lucknow Super Giants, 68th Match - Live Cricket Score, Commentary",Lucknow Super Giants Innings,175,7,Ravi Bishnoi,4,0,23,2,0,0,5.80
702,"May 20, ",07:30 PM,"Eden Gardens, ",Kolkata,"Kolkata Knight Riders vs Lucknow Super Giants, 68th Match - Live Cricket Score, Commentary",Lucknow Super Giants Innings,175,7,Yash Thakur,3,0,31,2,0,3,10.30
703,"May 21, ",03:30 PM,"Wankhede Stadium, ",Mumbai,"Mumbai Indians vs Sunrisers Hyderabad, 69th Match - Live Cricket Score, Commentary",Mumbai Indians Innings,200,5,Behrendorff,3,0,36,0,0,3,12.00
704,"May 21, ",03:30 PM,"Wankhede Stadium, ",Mumbai,"Mumbai Indians vs Sunrisers Hyderabad, 69th Match - Live Cricket Score, Commentary",Mumbai Indians Innings,200,5,Green,1,0,2,0,0,0,2.00
705,"May 21, ",03:30 PM,"Wankhede Stadium, ",Mumbai,"Mumbai Indians vs Sunrisers Hyderabad, 69th Match - Live Cricket Score, Commentary",Mumbai Indians Innings,200,5,Chris Jordan,4,0,42,1,0,1,10.50
706,"May 21, ",03:30 PM,"Wankhede Stadium, ",Mumbai,"Mumbai Indians vs Sunrisers Hyderabad, 69th Match - Live Cricket Score, Commentary",Mumbai Indians Innings,200,5,Akash Madhwal,4,0,37,4,1,0,9.20
707,"May 21, ",03:30 PM,"Wankhede Stadium, ",Mumbai,"Mumbai Indians vs Sunrisers Hyderabad, 69th Match - Live Cricket Score, Commentary",Mumbai Indians Innings,200,5,Chawla,4,0,39,0,0,0,9.80
708,"May 21, ",03:30 PM,"Wankhede Stadium, ",Mumbai,"Mumbai Indians vs Sunrisers Hyderabad, 69th Match - Live Cricket Score, Commentary",Mumbai Indians Innings,200,5,Kumar Kartikeya,4,0,39,0,0,2,9.80
709,"May 21, ",03:30 PM,"Wankhede Stadium, ",Mumbai,"Mumbai Indians vs Sunrisers Hyderabad, 69th Match - Live Cricket Score, Commentary",Sunrisers Hyderabad Innings,201,2,Bhuvneshwar Kumar,4,0,26,1,0,0,6.50
710,"May 21, ",03:30 PM,"Wankhede Stadium, ",Mumbai,"Mumbai Indians vs Sunrisers Hyderabad, 69th Match - Live Cricket Score, Commentary",Sunrisers Hyderabad Innings,201,2,Nitish Reddy,3,0,35,0,0,0,11.70
711,"May 21, ",03:30 PM,"Wankhede Stadium, ",Mumbai,"Mumbai Indians vs Sunrisers Hyderabad, 69th Match - Live Cricket Score, Commentary",Sunrisers Hyderabad Innings,201,2,Mayank Dagar,4,0,37,1,0,0,9.20
712,"May 21, ",03:30 PM,"Wankhede Stadium, ",Mumbai,"Mumbai Indians vs Sunrisers Hyderabad, 69th Match - Live Cricket Score, Commentary",Sunrisers Hyderabad Innings,201,2,Kartik Tyagi,2.5,0,41,0,3,0,14.50
713,"May 21, ",03:30 PM,"Wankhede Stadium, ",Mumbai,"Mumbai Indians vs Sunrisers Hyderabad, 69th Match - Live Cricket Score, Commentary",Sunrisers Hyderabad Innings,201,2,Umran Malik,3,0,41,0,0,0,13.70
714,"May 21, ",03:30 PM,"Wankhede Stadium, ",Mumbai,"Mumbai Indians vs Sunrisers Hyderabad, 69th Match - Live Cricket Score, Commentary",Sunrisers Hyderabad Innings,201,2,Vivrant Sharma,1,0,19,0,1,1,19.00
715,"May 21, ",03:30 PM,"Wankhede Stadium, ",Mumbai,"Mumbai Indians vs Sunrisers Hyderabad, 69th Match - Live Cricket Score, Commentary",Sunrisers Hyderabad Innings,201,2,Aiden Markram (c),0.1,0,1,0,0,0,6.00
716,"May 23, ",07:30 PM,"MA Chidambaram Stadium, ",Chennai,"Gujarat Titans vs Chennai Super Kings, Qualifier 1 - Live Cricket Score, Commentary",Gujarat Titans Innings,172,7,Shami,4,0,28,2,1,0,7.00
717,"May 23, ",07:30 PM,"MA Chidambaram Stadium, ",Chennai,"Gujarat Titans vs Chennai Super Kings, Qualifier 1 - Live Cricket Score, Commentary",Gujarat Titans Innings,172,7,Darshan Nalkande,4,0,44,1,1,0,11.00
718,"May 23, ",07:30 PM,"MA Chidambaram Stadium, ",Chennai,"Gujarat Titans vs Chennai Super Kings, Qualifier 1 - Live Cricket Score, Commentary",Gujarat Titans Innings,172,7,Rashid Khan,4,0,37,1,0,0,9.20
719,"May 23, ",07:30 PM,"MA Chidambaram Stadium, ",Chennai,"Gujarat Titans vs Chennai Super Kings, Qualifier 1 - Live Cricket Score, Commentary",Gujarat Titans Innings,172,7,Noor Ahmad,4,0,29,1,0,0,7.20
720,"May 23, ",07:30 PM,"MA Chidambaram Stadium, ",Chennai,"Gujarat Titans vs Chennai Super Kings, Qualifier 1 - Live Cricket Score, Commentary",Gujarat Titans Innings,172,7,Mohit Sharma,4,0,31,2,0,0,7.80
721,"May 23, ",07:30 PM,"MA Chidambaram Stadium, ",Chennai,"Gujarat Titans vs Chennai Super Kings, Qualifier 1 - Live Cricket Score, Commentary",Chennai Super Kings Innings,157,10,Deepak Chahar,4,0,29,2,0,3,7.20
722,"May 23, ",07:30 PM,"MA Chidambaram Stadium, ",Chennai,"Gujarat Titans vs Chennai Super Kings, Qualifier 1 - Live Cricket Score, Commentary",Chennai Super Kings Innings,157,10,Tushar Deshpande,4,0,43,1,0,2,10.80
723,"May 23, ",07:30 PM,"MA Chidambaram Stadium, ",Chennai,"Gujarat Titans vs Chennai Super Kings, Qualifier 1 - Live Cricket Score, Commentary",Chennai Super Kings Innings,157,10,Maheesh Theekshana,4,0,28,2,0,0,7.00
724,"May 23, ",07:30 PM,"MA Chidambaram Stadium, ",Chennai,"Gujarat Titans vs Chennai Super Kings, Qualifier 1 - Live Cricket Score, Commentary",Chennai Super Kings Innings,157,10,Ravindra Jadeja,4,0,18,2,0,0,4.50
725,"May 23, ",07:30 PM,"MA Chidambaram Stadium, ",Chennai,"Gujarat Titans vs Chennai Super Kings, Qualifier 1 - Live Cricket Score, Commentary",Chennai Super Kings Innings,157,10,Matheesha Pathirana,4,0,37,2,0,8,9.20
726,"May 24, ",07:30 PM,"MA Chidambaram Stadium, ",Chennai,"Lucknow Super Giants vs Mumbai Indians, Eliminator - Live Cricket Score, Commentary",Lucknow Super Giants Innings,182,8,Krunal Pandya (c),4,0,38,0,0,0,9.50
727,"May 24, ",07:30 PM,"MA Chidambaram Stadium, ",Chennai,"Lucknow Super Giants vs Mumbai Indians, Eliminator - Live Cricket Score, Commentary",Lucknow Super Giants Innings,182,8,K Gowtham,1,0,8,,0,0,8.00
728,"May 24, ",07:30 PM,"MA Chidambaram Stadium, ",Chennai,"Lucknow Super Giants vs Mumbai Indians, Eliminator - Live Cricket Score, Commentary",Lucknow Super Giants Innings,182,8,Naveen-ul-Haq,4,0,38,4,0,3,9.50
729,"May 24, ",07:30 PM,"MA Chidambaram Stadium, ",Chennai,"Lucknow Super Giants vs Mumbai Indians, Eliminator - Live Cricket Score, Commentary",Lucknow Super Giants Innings,182,8,Yash Thakur,4,0,34,3,0,2,8.50
730,"May 24, ",07:30 PM,"MA Chidambaram Stadium, ",Chennai,"Lucknow Super Giants vs Mumbai Indians, Eliminator - Live Cricket Score, Commentary",Lucknow Super Giants Innings,182,8,Mohsin Khan,3,0,24,1,0,0,8.00
731,"May 24, ",07:30 PM,"MA Chidambaram Stadium, ",Chennai,"Lucknow Super Giants vs Mumbai Indians, Eliminator - Live Cricket Score, Commentary",Lucknow Super Giants Innings,182,8,Ravi Bishnoi,4,0,30,0,0,1,7.50
732,"May 24, ",07:30 PM,"MA Chidambaram Stadium, ",Chennai,"Lucknow Super Giants vs Mumbai Indians, Eliminator - Live Cricket Score, Commentary",Mumbai Indians Innings,101,10,Jason Behrendorff,3,0,21,0,0,0,7.00
733,"May 24, ",07:30 PM,"MA Chidambaram Stadium, ",Chennai,"Lucknow Super Giants vs Mumbai Indians, Eliminator - Live Cricket Score, Commentary",Mumbai Indians Innings,101,10,Akash Madhwal,3.3,0,5,5,0,0,1.40
734,"May 24, ",07:30 PM,"MA Chidambaram Stadium, ",Chennai,"Lucknow Super Giants vs Mumbai Indians, Eliminator - Live Cricket Score, Commentary",Mumbai Indians Innings,101,10,Chris Jordan,2,1,7,1,0,0,3.50
735,"May 24, ",07:30 PM,"MA Chidambaram Stadium, ",Chennai,"Lucknow Super Giants vs Mumbai Indians, Eliminator - Live Cricket Score, Commentary",Mumbai Indians Innings,101,10,Cameron Green,3,0,15,0,0,0,5.00
736,"May 24, ",07:30 PM,"MA Chidambaram Stadium, ",Chennai,"Lucknow Super Giants vs Mumbai Indians, Eliminator - Live Cricket Score, Commentary",Mumbai Indians Innings,101,10,Hrithik Shokeen,1,0,18,0,0,1,18.00
737,"May 24, ",07:30 PM,"MA Chidambaram Stadium, ",Chennai,"Lucknow Super Giants vs Mumbai Indians, Eliminator - Live Cricket Score, Commentary",Mumbai Indians Innings,101,10,Piyush Chawla,4,0,28,1,0,2,7.00
738,"May 26, ",07:30 PM,"Narendra Modi Stadium, ",Ahmedabad,"Gujarat Titans vs Mumbai Indians, Qualifier 2 - Live Cricket Score, Commentary",Mumbai Indians Innings,233,3,Behrendorff,4,0,28,0,0,0,7.00
739,"May 26, ",07:30 PM,"Narendra Modi Stadium, ",Ahmedabad,"Gujarat Titans vs Mumbai Indians, Qualifier 2 - Live Cricket Score, Commentary",Mumbai Indians Innings,233,3,Green,3,0,35,0,0,0,11.70
740,"May 26, ",07:30 PM,"Narendra Modi Stadium, ",Ahmedabad,"Gujarat Titans vs Mumbai Indians, Qualifier 2 - Live Cricket Score, Commentary",Mumbai Indians Innings,233,3,Akash Madhwal,4,0,52,1,2,0,13.00
741,"May 26, ",07:30 PM,"Narendra Modi Stadium, ",Ahmedabad,"Gujarat Titans vs Mumbai Indians, Qualifier 2 - Live Cricket Score, Commentary",Mumbai Indians Innings,233,3,Chris Jordan,4,0,56,0,0,5,14.00
742,"May 26, ",07:30 PM,"Narendra Modi Stadium, ",Ahmedabad,"Gujarat Titans vs Mumbai Indians, Qualifier 2 - Live Cricket Score, Commentary",Mumbai Indians Innings,233,3,Chawla,3,0,45,1,0,1,15.00
743,"May 26, ",07:30 PM,"Narendra Modi Stadium, ",Ahmedabad,"Gujarat Titans vs Mumbai Indians, Qualifier 2 - Live Cricket Score, Commentary",Mumbai Indians Innings,233,3,Kumar Kartikeya,2,0,15,0,0,0,7.50
744,"May 26, ",07:30 PM,"Narendra Modi Stadium, ",Ahmedabad,"Gujarat Titans vs Mumbai Indians, Qualifier 2 - Live Cricket Score, Commentary",Gujarat Titans Innings,171,10,Mohammed Shami,3,0,41,2,0,0,13.70
745,"May 26, ",07:30 PM,"Narendra Modi Stadium, ",Ahmedabad,"Gujarat Titans vs Mumbai Indians, Qualifier 2 - Live Cricket Score, Commentary",Gujarat Titans Innings,171,10,Hardik Pandya (c),2,0,24,0,0,1,12.00
746,"May 26, ",07:30 PM,"Narendra Modi Stadium, ",Ahmedabad,"Gujarat Titans vs Mumbai Indians, Qualifier 2 - Live Cricket Score, Commentary",Gujarat Titans Innings,171,10,Rashid Khan,4,0,33,2,0,1,8.20
747,"May 26, ",07:30 PM,"Narendra Modi Stadium, ",Ahmedabad,"Gujarat Titans vs Mumbai Indians, Qualifier 2 - Live Cricket Score, Commentary",Gujarat Titans Innings,171,10,Noor Ahmad,4,0,35,0,1,1,8.80
748,"May 26, ",07:30 PM,"Narendra Modi Stadium, ",Ahmedabad,"Gujarat Titans vs Mumbai Indians, Qualifier 2 - Live Cricket Score, Commentary",Gujarat Titans Innings,171,10,Joshua Little,3,0,26,1,0,1,8.70
749,"May 26, ",07:30 PM,"Narendra Modi Stadium, ",Ahmedabad,"Gujarat Titans vs Mumbai Indians, Qualifier 2 - Live Cricket Score, Commentary",Gujarat Titans Innings,171,10,Mohit Sharma,2.2,0,10,5,0,0,4.30
750,"May 29, ",07:30 PM,"Narendra Modi Stadium, ",Ahmedabad,"Chennai Super Kings vs Gujarat Titans, Final (Reserve day) - Live Cricket Score, Commentary",Chennai Super Kings Innings,214,4,D Chahar,4,0,38,1,0,,9.50
751,"May 29, ",07:30 PM,"Narendra Modi Stadium, ",Ahmedabad,"Chennai Super Kings vs Gujarat Titans, Final (Reserve day) - Live Cricket Score, Commentary",Chennai Super Kings Innings,214,4,Tushar Deshpande,4,0,56,0,0,0,14.00
752,"May 29, ",07:30 PM,"Narendra Modi Stadium, ",Ahmedabad,"Chennai Super Kings vs Gujarat Titans, Final (Reserve day) - Live Cricket Score, Commentary",Chennai Super Kings Innings,214,4,M Theekshana,4,0,36,0,0,0,9.00
753,"May 29, ",07:30 PM,"Narendra Modi Stadium, ",Ahmedabad,"Chennai Super Kings vs Gujarat Titans, Final (Reserve day) - Live Cricket Score, Commentary",Chennai Super Kings Innings,214,4,Ravindra Jadeja,4,0,38,1,0,0,9.50
754,"May 29, ",07:30 PM,"Narendra Modi Stadium, ",Ahmedabad,"Chennai Super Kings vs Gujarat Titans, Final (Reserve day) - Live Cricket Score, Commentary",Chennai Super Kings Innings,214,4,Matheesha Pathirana,4,0,44,2,0,2,11.00
755,"May 29, ",07:30 PM,"Narendra Modi Stadium, ",Ahmedabad,"Chennai Super Kings vs Gujarat Titans, Final (Reserve day) - Live Cricket Score, Commentary",Gujarat Titans Innings,171,5,Mohammed Shami,3,0,29,0,0,0,9.70
756,"May 29, ",07:30 PM,"Narendra Modi Stadium, ",Ahmedabad,"Chennai Super Kings vs Gujarat Titans, Final (Reserve day) - Live Cricket Score, Commentary",Gujarat Titans Innings,171,5,Hardik Pandya (c),1,0,14,0,0,1,14.00
757,"May 29, ",07:30 PM,"Narendra Modi Stadium, ",Ahmedabad,"Chennai Super Kings vs Gujarat Titans, Final (Reserve day) - Live Cricket Score, Commentary",Gujarat Titans Innings,171,5,Rashid Khan,3,0,44,0,0,0,14.70
758,"May 29, ",07:30 PM,"Narendra Modi Stadium, ",Ahmedabad,"Chennai Super Kings vs Gujarat Titans, Final (Reserve day) - Live Cricket Score, Commentary",Gujarat Titans Innings,171,5,Noor Ahmad,3,0,17,2,0,3,5.70
759,"May 29, ",07:30 PM,"Narendra Modi Stadium, ",Ahmedabad,"Chennai Super Kings vs Gujarat Titans, Final (Reserve day) - Live Cricket Score, Commentary",Gujarat Titans Innings,171,5,Joshua Little,2,0,30,0,0,0,15.00
760,"May 29, ",07:30 PM,"Narendra Modi Stadium, ",Ahmedabad,"Chennai Super Kings vs Gujarat Titans, Final (Reserve day) - Live Cricket Score, Commentary",Gujarat Titans Innings,171,5,Mohit Sharma,3,0,36,3,0,0,12.00
